county,date,status,number
Marion,2022-03-18,APPROVED,75
Marion,2022-03-18,CANCELED,2
Marion,2022-03-19,APPROVED,116
Marion,2022-03-19,CANCELED,4
Marion,2022-03-19,DENIED,1
Marion,2022-03-20,APPROVED,37
Marion,2022-03-21,APPROVED,66
Marion,2022-03-21,CANCELED,3
Marion,2022-03-21,PENDING,1
Marion,2022-03-22,APPROVED,73
Marion,2022-03-22,CANCELED,1
Marion,2022-03-22,DENIED,1
Marion,2022-03-23,APPROVED,72
Marion,2022-03-24,APPROVED,57
Marion,2022-03-24,CANCELED,1
Marion,2022-03-24,PENDING,1
Marion,2022-03-25,APPROVED,98
Marion,2022-03-25,DENIED,1
Marion,2022-03-25,PENDING,1
Marion,2022-03-26,APPROVED,92
Marion,2022-03-26,CANCELED,1
Marion,2022-03-27,APPROVED,43
Marion,2022-03-27,PENDING,1
Marion,2022-03-28,APPROVED,70
Marion,2022-03-28,CANCELED,1
Marion,2022-03-28,PENDING,1
Marion,2022-03-29,APPROVED,69
Marion,2022-03-29,CANCELED,2
Marion,2022-03-29,DENIED,1
Marion,2022-03-29,PENDING,1
Marion,2022-03-30,APPROVED,81
Marion,2022-03-31,APPROVED,67
Marion,2022-04-01,APPROVED,87
Marion,2022-04-01,CANCELED,4
Marion,2022-04-01,PENDING,2
Marion,2022-04-02,APPROVED,98
Marion,2022-04-02,CANCELED,5
Marion,2022-04-02,DENIED,2
Marion,2022-04-03,APPROVED,48
Marion,2022-04-03,CANCELED,1
Marion,2022-04-04,APPROVED,67
Marion,2022-04-04,CANCELED,2
Marion,2022-04-05,APPROVED,120
Marion,2022-04-05,DENIED,1
Marion,2022-04-06,APPROVED,85
Marion,2022-04-07,APPROVED,65
Marion,2022-04-07,CANCELED,1
Marion,2022-04-07,PENDING,1
Marion,2022-04-08,APPROVED,86
Marion,2022-04-08,CANCELED,1
Marion,2022-04-08,DENIED,2
Marion,2022-04-09,APPROVED,93
Marion,2022-04-09,CANCELED,1
Marion,2022-04-09,PENDING,1
Marion,2022-04-10,APPROVED,36
Marion,2022-04-10,PENDING,1
Marion,2022-04-11,APPROVED,49
Marion,2022-04-11,CANCELED,1
Marion,2022-04-12,APPROVED,62
Marion,2022-04-12,DENIED,1
Marion,2022-04-13,APPROVED,74
Marion,2022-04-13,CANCELED,1
Marion,2022-04-14,APPROVED,72
Marion,2022-04-14,CANCELED,2
Marion,2022-04-15,APPROVED,85
Marion,2022-04-15,DENIED,2
Marion,2022-04-15,PENDING,1
Marion,2022-04-16,APPROVED,87
Marion,2022-04-16,CANCELED,1
Marion,2022-04-16,PENDING,5
Marion,2022-04-17,APPROVED,1
Marion,2022-04-18,APPROVED,47
Marion,2022-04-18,CANCELED,2
Marion,2022-04-18,PENDING,1
Marion,2022-04-19,APPROVED,80
Marion,2022-04-19,PENDING,2
Marion,2022-04-20,APPROVED,81
Marion,2022-04-20,DENIED,1
Marion,2022-04-21,APPROVED,75
Marion,2022-04-21,DENIED,1
Marion,2022-04-21,PENDING,1
Marion,2022-04-22,APPROVED,86
Marion,2022-04-22,CANCELED,2
Marion,2022-04-22,PENDING,1
Marion,2022-04-23,APPROVED,120
Marion,2022-04-23,CANCELED,2
Marion,2022-04-23,PENDING,2
Marion,2022-04-24,APPROVED,53
Marion,2022-04-24,CANCELED,2
Marion,2022-04-25,APPROVED,42
Marion,2022-04-25,CANCELED,4
Marion,2022-04-25,DENIED,1
Marion,2022-04-25,PENDING,1
Marion,2022-04-26,APPROVED,66
Marion,2022-04-26,PENDING,1
Marion,2022-04-27,APPROVED,65
Marion,2022-04-27,CANCELED,1
Marion,2022-04-27,DENIED,1
Marion,2022-04-28,APPROVED,73
Marion,2022-04-28,CANCELED,2
Marion,2022-04-28,DENIED,1
Marion,2022-04-28,PENDING,3
Marion,2022-04-29,APPROVED,79
Marion,2022-04-29,CANCELED,2
Marion,2022-04-30,APPROVED,136
Marion,2022-04-30,CANCELED,5
Marion,2022-04-30,PENDING,4
Marion,2022-05-01,APPROVED,66
Marion,2022-05-01,CANCELED,1
Marion,2022-05-01,DENIED,1
Marion,2022-05-01,PENDING,1
Marion,2022-05-02,APPROVED,50
Marion,2022-05-02,CANCELED,1
Marion,2022-05-03,APPROVED,70
Marion,2022-05-03,DENIED,2
Marion,2022-05-03,PENDING,1
Marion,2022-05-04,APPROVED,52
Marion,2022-05-04,CANCELED,1
Marion,2022-05-04,DENIED,1
Marion,2022-05-04,PENDING,2
Marion,2022-05-05,APPROVED,71
Marion,2022-05-05,DENIED,1
Marion,2022-05-05,PENDING,1
Marion,2022-05-06,APPROVED,87
Marion,2022-05-06,DENIED,1
Marion,2022-05-06,PENDING,1
Marion,2022-05-07,APPROVED,103
Marion,2022-05-07,CANCELED,2
Marion,2022-05-07,DENIED,1
Marion,2022-05-08,APPROVED,16
Marion,2022-05-09,APPROVED,47
Marion,2022-05-09,CANCELED,1
Marion,2022-05-09,PENDING,2
Marion,2022-05-10,APPROVED,67
Marion,2022-05-10,DENIED,1
Marion,2022-05-10,PENDING,3
Marion,2022-05-11,APPROVED,53
Marion,2022-05-11,PENDING,1
Marion,2022-05-12,APPROVED,73
Marion,2022-05-12,CANCELED,1
Marion,2022-05-12,DENIED,1
Marion,2022-05-12,PENDING,1
Marion,2022-05-13,APPROVED,59
Marion,2022-05-13,CANCELED,1
Marion,2022-05-13,DENIED,1
Marion,2022-05-14,APPROVED,57
Marion,2022-05-15,APPROVED,26
Marion,2022-05-15,DENIED,2
Marion,2022-05-16,APPROVED,47
Marion,2022-05-17,APPROVED,59
Marion,2022-05-17,CANCELED,2
Marion,2022-05-17,PENDING,1
Marion,2022-05-18,APPROVED,63
Marion,2022-05-18,PENDING,2
Marion,2022-05-19,APPROVED,84
Marion,2022-05-19,CANCELED,1
Marion,2022-05-19,DENIED,2
Marion,2022-05-19,PENDING,2
Marion,2022-05-20,APPROVED,67
Marion,2022-05-20,PENDING,1
Marion,2022-05-21,APPROVED,98
Marion,2022-05-21,CANCELED,2
Marion,2022-05-22,APPROVED,32
Marion,2022-05-22,DENIED,1
Marion,2022-05-23,APPROVED,58
Marion,2022-05-23,CANCELED,2
Marion,2022-05-24,APPROVED,54
Marion,2022-05-24,CANCELED,2
Marion,2022-05-24,PENDING,2
Marion,2022-05-25,APPROVED,86
Marion,2022-05-25,CANCELED,2
Marion,2022-05-25,PENDING,3
Marion,2022-05-26,APPROVED,69
Marion,2022-05-26,CANCELED,2
Marion,2022-05-26,PENDING,1
Marion,2022-05-27,APPROVED,99
Marion,2022-05-28,APPROVED,100
Marion,2022-05-28,DENIED,1
Marion,2022-05-28,PENDING,4
Marion,2022-05-29,APPROVED,34
Marion,2022-05-30,APPROVED,47
Marion,2022-05-30,CANCELED,1
Marion,2022-05-30,PENDING,1
Marion,2022-05-31,APPROVED,68
Marion,2022-05-31,CANCELED,1
Marion,2022-06-01,APPROVED,78
Marion,2022-06-01,DENIED,1
Marion,2022-06-02,APPROVED,64
Marion,2022-06-02,PENDING,1
Marion,2022-06-03,APPROVED,106
Marion,2022-06-03,CANCELED,4
Marion,2022-06-03,DENIED,3
Marion,2022-06-03,PENDING,3
Marion,2022-06-04,APPROVED,138
Marion,2022-06-04,CANCELED,4
Marion,2022-06-04,DENIED,1
Marion,2022-06-04,PENDING,1
Marion,2022-06-05,APPROVED,50
Marion,2022-06-05,CANCELED,2
Marion,2022-06-05,PENDING,1
Marion,2022-06-06,APPROVED,74
Marion,2022-06-06,CANCELED,1
Marion,2022-06-06,PENDING,2
Marion,2022-06-07,APPROVED,95
Marion,2022-06-07,DENIED,1
Marion,2022-06-07,PENDING,1
Marion,2022-06-08,APPROVED,82
Marion,2022-06-08,CANCELED,1
Marion,2022-06-08,DENIED,1
Marion,2022-06-08,PENDING,1
Marion,2022-06-09,APPROVED,81
Marion,2022-06-09,CANCELED,1
Marion,2022-06-10,APPROVED,108
Marion,2022-06-10,CANCELED,3
Marion,2022-06-10,DENIED,1
Marion,2022-06-11,APPROVED,125
Marion,2022-06-11,CANCELED,2
Marion,2022-06-11,DENIED,1
Marion,2022-06-11,PENDING,1
Marion,2022-06-12,APPROVED,43
Marion,2022-06-12,CANCELED,2
Marion,2022-06-12,DENIED,1
Marion,2022-06-13,APPROVED,77
Marion,2022-06-13,PENDING,1
Marion,2022-06-14,APPROVED,85
Marion,2022-06-14,PENDING,4
Marion,2022-06-15,APPROVED,92
Marion,2022-06-15,CANCELED,1
Marion,2022-06-15,DENIED,1
Marion,2022-06-15,PENDING,2
Marion,2022-06-16,APPROVED,75
Marion,2022-06-16,CANCELED,2
Marion,2022-06-16,PENDING,1
Marion,2022-06-17,APPROVED,86
Marion,2022-06-17,CANCELED,2
Marion,2022-06-17,DENIED,2
Marion,2022-06-17,PENDING,1
Marion,2022-06-18,APPROVED,94
Marion,2022-06-18,CANCELED,2
Marion,2022-06-18,PENDING,1
Marion,2022-06-19,APPROVED,28
Marion,2022-06-19,CANCELED,1
Marion,2022-06-20,APPROVED,51
Marion,2022-06-20,CANCELED,5
Marion,2022-06-20,PENDING,1
Marion,2022-06-21,APPROVED,68
Marion,2022-06-21,CANCELED,1
Marion,2022-06-21,DENIED,1
Marion,2022-06-21,PENDING,1
Marion,2022-06-22,APPROVED,58
Marion,2022-06-22,CANCELED,1
Marion,2022-06-22,PENDING,1
Marion,2022-06-23,APPROVED,77
Marion,2022-06-23,CANCELED,2
Marion,2022-06-24,APPROVED,73
Marion,2022-06-24,CANCELED,3
Marion,2022-06-24,PENDING,1
Marion,2022-06-25,APPROVED,78
Marion,2022-06-25,CANCELED,1
Marion,2022-06-25,DENIED,1
Marion,2022-06-26,APPROVED,44
Marion,2022-06-27,APPROVED,44
Marion,2022-06-27,CANCELED,2
Marion,2022-06-28,APPROVED,78
Marion,2022-06-28,PENDING,1
Marion,2022-06-29,APPROVED,59
Marion,2022-06-29,CANCELED,2
Marion,2022-06-29,DENIED,1
Marion,2022-06-30,APPROVED,62
Marion,2022-06-30,CANCELED,2
Marion,2022-06-30,DENIED,1
Marion,2022-06-30,PENDING,1
Marion,2022-07-01,APPROVED,75
Marion,2022-07-01,CANCELED,5
Marion,2022-07-02,APPROVED,115
Marion,2022-07-02,CANCELED,4
Marion,2022-07-02,PENDING,1
Marion,2022-07-03,APPROVED,38
Marion,2022-07-03,CANCELED,1
Marion,2022-07-03,DENIED,1
Marion,2022-07-04,APPROVED,18
Marion,2022-07-04,DENIED,1
Marion,2022-07-05,APPROVED,76
Marion,2022-07-05,CANCELED,1
Marion,2022-07-05,PENDING,2
Marion,2022-07-06,APPROVED,63
Marion,2022-07-06,CANCELED,1
Marion,2022-07-07,APPROVED,75
Marion,2022-07-07,CANCELED,1
Marion,2022-07-07,DENIED,1
Marion,2022-07-07,PENDING,1
Marion,2022-07-08,APPROVED,60
Marion,2022-07-08,CANCELED,1
Marion,2022-07-08,PENDING,1
Marion,2022-07-09,APPROVED,81
Marion,2022-07-09,CANCELED,5
Marion,2022-07-09,DENIED,2
Marion,2022-07-09,PENDING,1
Marion,2022-07-10,APPROVED,36
Marion,2022-07-11,APPROVED,45
Marion,2022-07-11,CANCELED,1
Marion,2022-07-11,PENDING,1
Marion,2022-07-12,APPROVED,79
Marion,2022-07-13,APPROVED,60
Marion,2022-07-13,CANCELED,2
Marion,2022-07-13,PENDING,1
Marion,2022-07-14,APPROVED,70
Marion,2022-07-14,CANCELED,1
Marion,2022-07-14,DENIED,1
Marion,2022-07-14,PENDING,1
Marion,2022-07-15,APPROVED,75
Marion,2022-07-15,CANCELED,1
Marion,2022-07-15,PENDING,1
Marion,2022-07-16,APPROVED,83
Marion,2022-07-16,CANCELED,1
Marion,2022-07-16,DENIED,1
Marion,2022-07-17,APPROVED,45
Marion,2022-07-17,CANCELED,1
Marion,2022-07-18,APPROVED,62
Marion,2022-07-18,CANCELED,2
Marion,2022-07-18,DENIED,2
Marion,2022-07-18,PENDING,1
Marion,2022-07-19,APPROVED,66
Marion,2022-07-19,DENIED,1
Marion,2022-07-19,PENDING,1
Marion,2022-07-20,APPROVED,65
Marion,2022-07-20,DENIED,2
Marion,2022-07-21,APPROVED,76
Marion,2022-07-21,DENIED,1
Marion,2022-07-22,APPROVED,87
Marion,2022-07-22,CANCELED,2
Marion,2022-07-23,APPROVED,82
Marion,2022-07-23,PENDING,2
Marion,2022-07-24,APPROVED,37
Marion,2022-07-24,CANCELED,1
Marion,2022-07-25,APPROVED,40
Marion,2022-07-25,DENIED,1
Marion,2022-07-26,APPROVED,55
Marion,2022-07-26,CANCELED,1
Marion,2022-07-26,PENDING,1
Marion,2022-07-27,APPROVED,55
Marion,2022-07-27,PENDING,1
Marion,2022-07-28,APPROVED,65
Marion,2022-07-28,CANCELED,2
Marion,2022-07-29,APPROVED,64
Marion,2022-07-29,CANCELED,1
Marion,2022-07-29,PENDING,1
Marion,2022-07-30,APPROVED,77
Marion,2022-07-30,CANCELED,2
Marion,2022-07-30,DENIED,1
Marion,2022-07-31,APPROVED,19
Marion,2022-08-01,APPROVED,54
Marion,2022-08-01,CANCELED,1
Marion,2022-08-01,DENIED,1
Marion,2022-08-01,PENDING,3
Marion,2022-08-02,APPROVED,64
Marion,2022-08-03,APPROVED,71
Marion,2022-08-03,CANCELED,2
Marion,2022-08-03,DENIED,2
Marion,2022-08-03,PENDING,1
Marion,2022-08-04,APPROVED,64
Marion,2022-08-05,APPROVED,75
Marion,2022-08-05,DENIED,1
Marion,2022-08-06,APPROVED,92
Marion,2022-08-06,CANCELED,3
Marion,2022-08-06,PENDING,1
Marion,2022-08-07,APPROVED,28
Marion,2022-08-08,APPROVED,47
Marion,2022-08-08,CANCELED,3
Marion,2022-08-08,DENIED,1
Marion,2022-08-08,PENDING,1
Marion,2022-08-09,APPROVED,81
Marion,2022-08-09,CANCELED,1
Marion,2022-08-10,APPROVED,69
Marion,2022-08-10,DENIED,2
Marion,2022-08-11,APPROVED,60
Marion,2022-08-11,CANCELED,2
Marion,2022-08-12,APPROVED,82
Marion,2022-08-12,CANCELED,2
Marion,2022-08-12,DENIED,1
Marion,2022-08-12,PENDING,4
Marion,2022-08-13,APPROVED,83
Marion,2022-08-13,CANCELED,2
Marion,2022-08-13,DENIED,2
Marion,2022-08-14,APPROVED,23
Marion,2022-08-14,CANCELED,2
Marion,2022-08-14,PENDING,1
Marion,2022-08-15,APPROVED,41
Marion,2022-08-15,CANCELED,1
Marion,2022-08-15,DENIED,2
Marion,2022-08-16,APPROVED,67
Marion,2022-08-16,CANCELED,1
Marion,2022-08-16,DENIED,1
Marion,2022-08-17,APPROVED,67
Marion,2022-08-17,DENIED,1
Marion,2022-08-17,PENDING,2
Marion,2022-08-18,APPROVED,79
Marion,2022-08-18,CANCELED,1
Marion,2022-08-19,APPROVED,71
Marion,2022-08-19,CANCELED,1
Marion,2022-08-20,APPROVED,82
Marion,2022-08-20,CANCELED,1
Marion,2022-08-20,PENDING,1
Marion,2022-08-21,APPROVED,23
Marion,2022-08-21,PENDING,2
Marion,2022-08-22,APPROVED,47
Marion,2022-08-22,CANCELED,1
Marion,2022-08-22,PENDING,1
Marion,2022-08-23,APPROVED,77
Marion,2022-08-23,PENDING,1
Marion,2022-08-24,APPROVED,60
Marion,2022-08-24,CANCELED,1
Marion,2022-08-24,PENDING,2
Marion,2022-08-25,APPROVED,65
Marion,2022-08-26,APPROVED,68
Marion,2022-08-26,CANCELED,4
Marion,2022-08-26,DENIED,1
Marion,2022-08-26,PENDING,1
Marion,2022-08-27,APPROVED,73
Marion,2022-08-28,APPROVED,23
Marion,2022-08-29,APPROVED,44
Marion,2022-08-29,DENIED,2
Marion,2022-08-30,APPROVED,94
Marion,2022-08-30,PENDING,1
Marion,2022-08-31,APPROVED,60
Marion,2022-08-31,CANCELED,2
Marion,2022-08-31,PENDING,1
Marion,2022-09-01,APPROVED,76
Marion,2022-09-01,CANCELED,1
Marion,2022-09-01,DENIED,2
Marion,2022-09-02,APPROVED,89
Marion,2022-09-02,CANCELED,3
Marion,2022-09-02,PENDING,1
Marion,2022-09-03,APPROVED,61
Marion,2022-09-03,DENIED,1
Marion,2022-09-03,PENDING,2
Marion,2022-09-04,APPROVED,32
Marion,2022-09-04,CANCELED,1
Marion,2022-09-04,PENDING,1
Marion,2022-09-05,APPROVED,35
Marion,2022-09-05,CANCELED,1
Marion,2022-09-05,PENDING,1
Marion,2022-09-06,APPROVED,61
Marion,2022-09-06,CANCELED,1
Marion,2022-09-06,PENDING,2
Marion,2022-09-07,APPROVED,71
Marion,2022-09-07,CANCELED,3
Marion,2022-09-07,DENIED,1
Marion,2022-09-08,APPROVED,64
Marion,2022-09-08,CANCELED,2
Marion,2022-09-08,PENDING,1
Marion,2022-09-09,APPROVED,70
Marion,2022-09-09,CANCELED,2
Marion,2022-09-10,APPROVED,82
Marion,2022-09-10,CANCELED,2
Marion,2022-09-10,DENIED,1
Marion,2022-09-10,PENDING,1
Marion,2022-09-11,APPROVED,27
Marion,2022-09-11,CANCELED,1
Marion,2022-09-12,APPROVED,51
Marion,2022-09-12,CANCELED,1
Marion,2022-09-12,DENIED,1
Marion,2022-09-13,APPROVED,72
Marion,2022-09-14,APPROVED,82
Marion,2022-09-14,CANCELED,3
Marion,2022-09-14,PENDING,2
Marion,2022-09-15,APPROVED,73
Marion,2022-09-15,CANCELED,2
Marion,2022-09-15,DENIED,2
Marion,2022-09-15,PENDING,3
Marion,2022-09-16,APPROVED,65
Marion,2022-09-16,DENIED,1
Marion,2022-09-16,PENDING,1
Marion,2022-09-17,APPROVED,107
Marion,2022-09-17,CANCELED,2
Marion,2022-09-17,DENIED,1
Marion,2022-09-17,PENDING,4
Marion,2022-09-18,APPROVED,41
Marion,2022-09-18,CANCELED,2
Marion,2022-09-19,APPROVED,48
Marion,2022-09-19,CANCELED,1
Marion,2022-09-20,APPROVED,55
Marion,2022-09-20,CANCELED,2
Marion,2022-09-20,DENIED,1
Marion,2022-09-20,PENDING,2
Marion,2022-09-21,APPROVED,62
Marion,2022-09-21,CANCELED,1
Marion,2022-09-22,APPROVED,66
Marion,2022-09-22,CANCELED,1
Marion,2022-09-23,APPROVED,66
Marion,2022-09-23,CANCELED,3
Marion,2022-09-23,DENIED,1
Marion,2022-09-24,APPROVED,146
Marion,2022-09-24,CANCELED,2
Marion,2022-09-24,DENIED,2
Marion,2022-09-24,PENDING,1
Marion,2022-09-25,APPROVED,83
Marion,2022-09-25,CANCELED,2
Marion,2022-09-26,APPROVED,50
Marion,2022-09-26,CANCELED,1
Marion,2022-09-27,APPROVED,80
Marion,2022-09-27,CANCELED,3
Marion,2022-09-28,APPROVED,73
Marion,2022-09-28,PENDING,3
Marion,2022-09-29,APPROVED,58
Marion,2022-09-29,PENDING,3
Marion,2022-09-30,APPROVED,81
Marion,2022-09-30,DENIED,2
Marion,2022-09-30,PENDING,1
Marion,2022-10-01,APPROVED,91
Marion,2022-10-01,CANCELED,3
Marion,2022-10-01,PENDING,1
Marion,2022-10-02,APPROVED,41
Marion,2022-10-02,CANCELED,3
Marion,2022-10-02,DENIED,1
Marion,2022-10-03,APPROVED,50
Marion,2022-10-03,CANCELED,1
Marion,2022-10-03,DENIED,1
Marion,2022-10-04,APPROVED,63
Marion,2022-10-04,CANCELED,1
Marion,2022-10-04,PENDING,1
Marion,2022-10-05,APPROVED,73
Marion,2022-10-05,CANCELED,2
Marion,2022-10-06,APPROVED,67
Marion,2022-10-06,CANCELED,1
Marion,2022-10-06,DENIED,1
Marion,2022-10-06,PENDING,2
Marion,2022-10-07,APPROVED,91
Marion,2022-10-07,CANCELED,2
Marion,2022-10-07,DENIED,2
Marion,2022-10-08,APPROVED,111
Marion,2022-10-08,CANCELED,2
Marion,2022-10-08,DENIED,1
Marion,2022-10-08,PENDING,2
Marion,2022-10-09,APPROVED,35
Marion,2022-10-09,CANCELED,3
Marion,2022-10-10,APPROVED,46
Marion,2022-10-10,CANCELED,2
Marion,2022-10-10,PENDING,2
Marion,2022-10-11,APPROVED,70
Marion,2022-10-11,CANCELED,4
Marion,2022-10-11,PENDING,1
Marion,2022-10-12,APPROVED,72
Marion,2022-10-12,CANCELED,3
Marion,2022-10-12,PENDING,1
Marion,2022-10-13,APPROVED,63
Marion,2022-10-13,CANCELED,4
Marion,2022-10-14,APPROVED,81
Marion,2022-10-14,CANCELED,2
Marion,2022-10-14,PENDING,3
Marion,2022-10-15,APPROVED,87
Marion,2022-10-15,CANCELED,1
Marion,2022-10-15,DENIED,1
Marion,2022-10-15,PENDING,1
Marion,2022-10-16,APPROVED,28
Marion,2022-10-16,PENDING,1
Marion,2022-10-17,APPROVED,56
Marion,2022-10-17,CANCELED,3
Marion,2022-10-17,DENIED,1
Marion,2022-10-18,APPROVED,88
Marion,2022-10-18,CANCELED,1
Marion,2022-10-18,PENDING,2
Marion,2022-10-19,APPROVED,85
Marion,2022-10-19,CANCELED,2
Marion,2022-10-20,APPROVED,94
Marion,2022-10-20,CANCELED,1
Marion,2022-10-20,PENDING,3
Marion,2022-10-21,APPROVED,107
Marion,2022-10-21,CANCELED,3
Marion,2022-10-21,DENIED,1
Marion,2022-10-21,PENDING,3
Marion,2022-10-22,APPROVED,140
Marion,2022-10-22,CANCELED,4
Marion,2022-10-22,DENIED,3
Marion,2022-10-23,APPROVED,40
Marion,2022-10-23,CANCELED,1
Marion,2022-10-24,APPROVED,60
Marion,2022-10-24,CANCELED,2
Marion,2022-10-25,APPROVED,93
Marion,2022-10-26,APPROVED,96
Marion,2022-10-26,CANCELED,1
Marion,2022-10-26,DENIED,3
Marion,2022-10-26,PENDING,1
Marion,2022-10-27,APPROVED,94
Marion,2022-10-27,CANCELED,1
Marion,2022-10-27,PENDING,2
Marion,2022-10-28,APPROVED,119
Marion,2022-10-28,CANCELED,2
Marion,2022-10-28,PENDING,4
Marion,2022-10-29,APPROVED,152
Marion,2022-10-29,CANCELED,7
Marion,2022-10-29,PENDING,1
Marion,2022-10-30,APPROVED,43
Marion,2022-10-31,APPROVED,83
Marion,2022-10-31,CANCELED,2
Marion,2022-10-31,DENIED,1
Marion,2022-10-31,PENDING,2
Marion,2022-11-01,APPROVED,102
Marion,2022-11-01,CANCELED,1
Marion,2022-11-01,DENIED,1
Marion,2022-11-01,PENDING,1
Marion,2022-11-02,APPROVED,113
Marion,2022-11-02,CANCELED,1
Marion,2022-11-02,PENDING,2
Marion,2022-11-03,APPROVED,97
Marion,2022-11-03,CANCELED,1
Marion,2022-11-03,PENDING,3
Marion,2022-11-04,APPROVED,124
Marion,2022-11-04,CANCELED,2
Marion,2022-11-04,DENIED,1
Marion,2022-11-04,PENDING,3
Marion,2022-11-05,APPROVED,168
Marion,2022-11-05,CANCELED,5
Marion,2022-11-06,APPROVED,66
Marion,2022-11-06,CANCELED,1
Marion,2022-11-06,DENIED,1
Marion,2022-11-06,PENDING,1
Marion,2022-11-07,APPROVED,94
Marion,2022-11-07,CANCELED,3
Marion,2022-11-07,PENDING,1
Marion,2022-11-08,APPROVED,125
Marion,2022-11-08,CANCELED,2
Marion,2022-11-08,DENIED,1
Marion,2022-11-08,PENDING,3
Marion,2022-11-09,APPROVED,307
Marion,2022-11-09,DENIED,2
Marion,2022-11-09,PENDING,7
Marion,2022-11-10,APPROVED,289
Marion,2022-11-10,CANCELED,6
Marion,2022-11-10,DENIED,1
Marion,2022-11-10,PENDING,6
Marion,2022-11-11,APPROVED,330
Marion,2022-11-11,CANCELED,5
Marion,2022-11-11,DENIED,2
Marion,2022-11-11,PENDING,9
Marion,2022-11-12,APPROVED,391
Marion,2022-11-12,CANCELED,10
Marion,2022-11-12,DENIED,1
Marion,2022-11-12,PENDING,10
Marion,2022-11-13,APPROVED,150
Marion,2022-11-13,CANCELED,1
Marion,2022-11-13,PENDING,3
Marion,2022-11-14,APPROVED,211
Marion,2022-11-14,CANCELED,9
Marion,2022-11-14,DENIED,3
Marion,2022-11-14,PENDING,4
Marion,2022-11-15,APPROVED,321
Marion,2022-11-15,CANCELED,9
Marion,2022-11-15,PENDING,5
Marion,2022-11-16,APPROVED,344
Marion,2022-11-16,CANCELED,6
Marion,2022-11-16,DENIED,1
Marion,2022-11-16,PENDING,8
Marion,2022-11-17,APPROVED,364
Marion,2022-11-17,CANCELED,7
Marion,2022-11-17,DENIED,2
Marion,2022-11-17,PENDING,6
Marion,2022-11-18,APPROVED,439
Marion,2022-11-18,CANCELED,6
Marion,2022-11-18,DENIED,3
Marion,2022-11-18,PENDING,14
Marion,2022-11-19,APPROVED,441
Marion,2022-11-19,CANCELED,19
Marion,2022-11-19,DENIED,2
Marion,2022-11-19,PENDING,13
Marion,2022-11-20,APPROVED,175
Marion,2022-11-20,CANCELED,4
Marion,2022-11-20,DENIED,2
Marion,2022-11-20,PENDING,3
Marion,2022-11-21,APPROVED,315
Marion,2022-11-21,CANCELED,8
Marion,2022-11-21,PENDING,10
Marion,2022-11-22,APPROVED,494
Marion,2022-11-22,CANCELED,20
Marion,2022-11-22,DENIED,1
Marion,2022-11-22,PENDING,8
Marion,2022-11-23,APPROVED,532
Marion,2022-11-23,CANCELED,29
Marion,2022-11-23,DENIED,2
Marion,2022-11-23,PENDING,11
Marion,2022-11-24,APPROVED,4
Marion,2022-11-25,APPROVED,686
Marion,2022-11-25,CANCELED,36
Marion,2022-11-25,DENIED,1
Marion,2022-11-25,PENDING,14
Marion,2022-11-26,APPROVED,320
Marion,2022-11-26,CANCELED,17
Marion,2022-11-26,PENDING,6
Marion,2022-11-27,APPROVED,118
Marion,2022-11-27,CANCELED,4
Marion,2022-11-27,PENDING,6
Marion,2022-11-28,APPROVED,272
Marion,2022-11-28,CANCELED,5
Marion,2022-11-28,PENDING,7
Marion,2022-11-29,APPROVED,327
Marion,2022-11-29,CANCELED,9
Marion,2022-11-29,DENIED,1
Marion,2022-11-29,PENDING,8
Marion,2022-11-30,APPROVED,431
Marion,2022-11-30,CANCELED,8
Marion,2022-11-30,DENIED,2
Marion,2022-11-30,PENDING,7
Marion,2022-12-01,APPROVED,404
Marion,2022-12-01,CANCELED,10
Marion,2022-12-01,DENIED,2
Marion,2022-12-01,PENDING,8
Marion,2022-12-02,APPROVED,389
Marion,2022-12-02,CANCELED,37
Marion,2022-12-02,DENIED,1
Marion,2022-12-02,PENDING,11
Marion,2022-12-03,APPROVED,357
Marion,2022-12-03,CANCELED,21
Marion,2022-12-03,DENIED,1
Marion,2022-12-03,PENDING,8
Marion,2022-12-04,APPROVED,160
Marion,2022-12-04,CANCELED,4
Marion,2022-12-04,PENDING,4
Marion,2022-12-05,APPROVED,267
Marion,2022-12-05,CANCELED,18
Marion,2022-12-05,PENDING,8
Marion,2022-12-06,APPROVED,292
Marion,2022-12-06,CANCELED,13
Marion,2022-12-06,PENDING,10
Marion,2022-12-07,APPROVED,321
Marion,2022-12-07,CANCELED,14
Marion,2022-12-07,DENIED,1
Marion,2022-12-07,PENDING,8
Marion,2022-12-08,APPROVED,215
Marion,2022-12-08,CANCELED,9
Marion,2022-12-08,PENDING,5
Marion,2022-12-09,APPROVED,158
Marion,2022-12-09,CANCELED,4
Marion,2022-12-09,PENDING,2
Marion,2022-12-10,APPROVED,136
Marion,2022-12-10,CANCELED,4
Marion,2022-12-10,DENIED,1
Marion,2022-12-10,PENDING,3
Marion,2022-12-11,APPROVED,62
Marion,2022-12-11,CANCELED,3
Marion,2022-12-11,PENDING,1
Marion,2022-12-12,APPROVED,124
Marion,2022-12-12,CANCELED,4
Marion,2022-12-12,DENIED,2
Marion,2022-12-12,PENDING,1
Marion,2022-12-13,APPROVED,128
Marion,2022-12-13,CANCELED,6
Marion,2022-12-13,PENDING,9
Marion,2022-12-14,APPROVED,121
Marion,2022-12-14,CANCELED,4
Marion,2022-12-14,DENIED,1
Marion,2022-12-14,PENDING,5
